Category,Prompt,Generated Text,i,MAX_LEN,simple_ttr,root_ttr,log_ttr,mass_ttr,msttr,mattr,hdd,mtld,mtld_ma_wrap,mtld_ma_bid
Indian infrastructure,Electric vehicles charging in India: Infrastructure planning and policy aspects,"Electric vehicles charging in India: Infrastructure planning and policy aspects (Part III)
This is the third article in a series. Part I and Part II of this series can be read here.
As we discussed in Part III of the series on electric vehicles and charging infrastructure, the current government has taken a number of initiatives, including the Faster Adoption and Manufacturing of electric & hybrid electric Vehicles for Electric Mobility (“FAME-II”) initiative, to facilitate the adoption of e-mobility. However, there remain issues with the existing charging ecosystem. The main issues are the following:
a.) The cost of charging: Currently, EV charging is expensive and is not affordable for the majority of people. Charging an e2W (~3.5kW) takes about 8 hours to charge and costs ₹300 to ₺600 depending on the quality of infrastructure. Similarly, it takes 5 hours for a 10kW charger",10,180,0.5454545454545454,7.236272269866327,0.8827700068016856,0.05220633794617137,0.8914285714285713,0.8736842105263157,0.7974147832372295,58.666666666666664,60.17045454545455,55.27118480980178
Indian infrastructure,Physical & social infrastructure in India & its relationship with economic development,"Physical & social infrastructure in India & its relationship with economic development
The Indian economy is the 9th largest in the world. The ‘Basket of Goods and Services’ in terms of 1990-91 prices of the economy was valued at $1,000.6 billion in 2013-14 (current prices). As per the Planning Commission, India has a total road network of about 6.9 million km as compared to the total world network which is about half of that figure.
Physical Infrastructure
Indian Economy
India has 4th highest number of highways. It’s the second highest in length of road (~5.5% of world road length) and ~1st in road density. India also has the largest road fleet in Asia – 1.3 crore. As a country, our road capacity needs 15.7 lakh lane kilometres. We need 5 times as many as the current capacity of our roads. But what is most important is that",11,195,0.5689655172413793,7.5051706314311435,0.8906901716742989,0.04878706790733925,0.8666666666666667,0.8517333333333338,0.7993977035138186,61.430853526778826,57.04597701149425,53.40075925552644
Indian infrastructure,"The infrastructure sector in India, 2007","The infrastructure sector in India, 2007–2022, is expected to be USD 1,000 billion by 2020, and $ 2 trillion by FY2030. This is a significant opportunity for investors. It is important to understand that infrastructure is not just about infrastructure. A well-planned infrastructure investment strategy can have positive implications on the economy of the country.
India has seen a huge investment in its infrastructure during the last decade (2009–2019). In 2016, the government announced that it would invest Rs 8.8-9.3 trillion ($1.2-1:
- The Indian economy has witnessed tremendous growth over the past few decades. India’s GDP has grown at a CAGR of around 7%. The current GDP is approximately USD$2.5 trillion..
Source: World Bank
.png)
Figure 6: India's Current",12,180,0.6168831168831169,7.655318158241113,0.9040936556397998,0.04384248498616626,0.8666666666666667,0.8830769230769231,0.8219355608197709,80.83681142975566,81.33766233766234,77.15396769662922
Indian infrastructure,India Infrastructure Report 2002-Governance Issues for Commercialisation,"India Infrastructure Report 2002-Governance Issues for Commercialisation of Infrastructure
- ID: 1770
The Indian market is poised for massive private sector investments in the coming years. The government has set up a ""National Council on Infrastructure"" which is considering the issues related to privatisation, concession, and the role of the government in infrastructure. In a series of meetings and consultations with the private and public sector, the Council is expected to come up with policy recommendations by the end of 1999.
India's infrastructure sector will undergo a radical change with an influx of private funds in coming months. However, it faces a major hurdle in that it has not yet created a legal framework in which private entities can participate in this market. A key challenge is that the Indian infrastructure industry is not ready for private participation and private investors are not clear in their mind the exact role they would like to play in an infrastructure project. This report looks at the challenges facing the infrastructure market in India in terms of policy, legal and institutional issues that will",13,199,0.5074626865671642,7.194525281757702,0.8720925712296893,0.05553475500195288,0.86,0.8727683615819202,0.7919413959930127,70.24448520308178,66.34825870646766,59.19562043795621
Indian infrastructure,Quality infrastructure of India and its importance for inclusive national growth,"Quality infrastructure of India and its importance for inclusive national growth: A critical review of the role of infrastructure in economic development.
Author(s)Bhattacharya, Debasish Chandra; Kishore, Sanjay Kumar; Kumar, Arvind; Maitra, Soumya; Mukherjee, Arijit;... Show more Show less
MetadataShow full item record
Abstract
The present work examines the importance of quality infrastructures for national and inclusive growth. It is argued that the quality of an infrastructure system can be measured by the degree of efficiency, reliability, and safety with which a system delivers services. The study finds that quality infrastructural services have an important role to play in the development of a country. In this context, the study also explores the various dimensions of infrastructual services, such as connectivity, energy, water, sanitation etc. A large-scale empirical exercise has been undertaken, wherein the data for 150 countries have been collected from the World Economic Forum.",14,193,0.5681818181818182,7.53778361444409,0.8906652047288874,0.04869034890706825,0.8228571428571428,0.8318421052631577,0.790115307360891,55.063063063063055,55.73295454545455,45.36179152512069
Indian infrastructure,Infrastructure development and economic growth in India,"Infrastructure development and economic growth in India – The role of the private sector
The infrastructure sector has been an area where the Indian economy has witnessed considerable investments. In the last decade, the infrastructure investments, public and private, have gone up from Rs 2.8 lakh crore to Rs. 9.2 lakh crores. The public infrastructure expenditure has risen from 1% of GDP in 1991-92 to 3% in recent years. This article examines the role played by the public sector as a facilitator and the contribution by private players. It also highlights the need for greater private participation in the sector.
This article is divided into three sections: the first discusses infrastructure development in terms of economic and social objectives and highlights that the development of infrastructure is an economic activity that creates wealth, generates employment and facilitates access to services for the people. While the second section examines various types of investments in infrastructure in both public as well as the corporate sector and shows how",15,189,0.5217391304347826,7.0772138954350625,0.8752453344814665,0.055083752984934106,0.84,0.851,0.7714085718504674,55.442705154881736,51.02173913043478,52.56225850340136
Indian infrastructure,Managing climate-induced risks on Indian infrastructure assets,"Managing climate-induced risks on Indian infrastructure assets using climate risk insurance
This study assesses the effectiveness of climate change risk management strategies on infrastructure in India, using a risk assessment framework.
The study uses satellite data to assess the vulnerability of 14 Indian cities to climate risks, and assess how climate insurance, climate adaptation plans and climate proofing of infrastructure could be used to manage climate related risks in these cities. The study finds climate resilient infrastructure can increase the resilience of cities against climate impacts. While the use of risk transfer tools can help in managing climate induced risk at a larger scale, adaptation strategies will improve the ability of Indian urban infrastructure to withstand climate hazards at the local level.",16,190,0.48507462686567165,5.61514476627884,0.8522915081741699,0.06944109756105091,0.8400000000000001,0.8450909090909091,0.7088886190264547,42.48567708333333,41.492537313432834,36.74894514767932
Indian infrastructure,Infrastructure and development in rural India,"Infrastructure and development in rural India: A critical review
By Dr. S.R.S. Nair*
Rural Infrastructure Development
The concept of infrastructure was given a new lease of life in the early 2000, in response to the globalisation and market liberalisation, which is taking place in India and the world in general. Infrastructure is defined in its broadest form as “physical infrastructure” that provides the essential services for people to sustain life, including housing, sanitation, water, transportation, education and health. (World Bank 1998).
In rural areas, infrastructure is a vital component of development as it is an essential prerequisite for development activities. For example roads, power, communication and drinking water facilities are some of the infrastructure which are essential for economic development.
However, these essential infrastructure facilities need to be provided at affordable prices and at a sustainable scale to all. There are three main reasons for the failure of rural infrastructure development",17,189,0.5363128491620112,7.175376890418584,0.879893719554962,0.05331296750982329,0.8457142857142858,0.8472258064516128,0.7666991252309924,56.62864901561439,51.26815642458101,50.69514631566577
Indian infrastructure,A thematic analysis of employee competencies in an uncertain business environment: a study on the indian infrastructure sector,"A thematic analysis of employee competencies in an uncertain business environment: a study on the indian infrastructure sector
Abstract
In uncertain situations, organizations often face the difficulty of identifying and developing competencies, which will help the organization to respond to the new situation and adapt to changes. The aim of this study was to identify and analyze the competencies that the employees in the infrastructure industry in India require in order to face uncertainty. This study adopts a qualitative approach. A purposive sample consisting of 15 managers/leaders from 4 different companies in Chennai, Tamil Nadu, India was taken. An in-depth interview was carried out with them. Data collected during interviews were transcribed verbatim and analyzed to find out the themes and competencies which are required to cope with the changing environment. In this research, the following four themes were identified, i.e. ‘Competence’, ’Empathy’,‘Adaptability’, and 'Innovation'. The results showed that to survive in this volatile business world, there was a need for employees to acquire “Competencies”,",18,194,0.5025380710659898,7.053457948803055,0.8697601088406707,0.05676260982808509,0.8057142857142857,0.8270520231213874,0.7687547163636548,43.49156139427962,46.5736040609137,45.17592137592138
Indian infrastructure,Infrastructure in India: The economics of transition from public to private provision,"Infrastructure in India: The economics of transition from public to private provision (English & Indian version)
This study presents a detailed assessment of the public and private infrastructure markets across India. The study examines the role of state and the private sector in the delivery of key infrastructure services, the nature of infrastructure ownership by public versus private operators and provides detailed insights on the economic, financial and institutional aspects. It also presents recommendations for improving infrastructure performance and investment climate in order to improve the quality of and access to infrastructure.
The study was commissioned by the Department of Economic Affairs, Ministry of Finance, India to understand the current landscape of public-private-partnership ‘PPP’ models in different service areas and to provide a roadmap for a more effective infrastructure investment environment and policy interventions",19,194,0.5460526315789473,6.732188976926646,0.8795672169075074,0.055197716168983724,0.8333333333333334,0.8393749999999995,0.7576357916296066,60.38765245819188,53.598684210526315,47.68696898895497
Indian infrastructure,Syndication of VCPE investments: Evidence from the Indian infrastructure sector,"Syndication of VCPE investments: Evidence from the Indian infrastructure sector
We analyse syndication transactions in the Infrastructure Debt segment, one of the largest segments of Indian corporate debt market. The Infrastructure debt syndications are typically characterised by a large number of lenders. We show that syndicators are likely to syndicate their loans to a smaller set of banks. This is in part because the larger syndicated loans tend to be allocated to banks based on their relative performance – in terms of profitability and size. In the absence of such performance-based allocation, syndicator banks are more willing to share risk.
The analysis shows that there is a strong relationship between syndicability and the relative size of each bank. Smaller syndicating banks tend not to use the infrastructure syndicates for their larger loans, whereas the syndicing of smaller loans is more widespread. Our analysis also shows a positive link between the size and number (and hence, the number) of participating banks to the risk of synd: 101-",20,189,0.4810810810810811,6.543410136634889,0.8598334136858944,0.06182442404256616,0.8514285714285714,0.8663354037267081,0.7634393657082209,49.46132075471698,51.77297297297297,49.11543887147336
Indian infrastructure,Infrastructure development in India,"Infrastructure development in India is at a rapid pace and it has been the topmost priority of every state government.
The Union Budget 2019 has focused on the infrastructure development and a number of measures have been taken by the government of India to improve the quality of life of common citizens. Here are the key highlights. Also Read - Budget highlights 2020-21: Govt to spend Rs 2.7 lakh crore to build smart cities, rural roads & railways
Budget highlights: Key takeaways for common people
As per the official statement by government, here are key takeaways from the budget: Also read – Budget Day LIVE | Govt hikes tax exemption limit to Rs. 5 lk to boost savings
- A 7.5 percent tax on services such as hotels, restaurants and bars will be introduced to fund a new “national health protection scheme” (NHPS).
Also Read- 'Budget 21': Govt announces a",21,193,0.5942857142857143,7.861661038591927,0.8992416960916553,0.04492046132135698,0.92,0.897483443708608,0.8367360649932594,71.87861067006581,80.92571428571429,67.18282828282828
Indian infrastructure,Design of smart roads-a vision on indian smart infrastructure development,"Design of smart roads-a vision on indian smart infrastructure development
Smart Road
In the era of information and technology where the world is getting smarter day by day, it is a great vision to make our transport system smarter and more technologically advanced. This would not only make the journey of the people safe and easier but will also give them access to a wide array of services and facilities. It will provide them with better and faster transportation facilities to reach their desired destination.
A Smart Road is also known as smart highway is an advanced version of traditional roads. These roads use the latest advanced technology for the transportation of vehicles, which are based on the principle of communication, connectivity and control. A smart road is designed to meet the requirements of a large number of cars travelling to various locations at the same time. Some of its features include,
- Communication and connectivity with other devices like smartphones, computers and vehicles. The roads are fitted with sensors that can sense the presence of other vehicles and also provide information in real time about the traffic",22,194,0.5388349514563107,7.733736458636956,0.8839413777858643,0.05015785745718793,0.88,0.8782417582417582,0.797356972159135,71.96042702173204,67.05339805825243,64.18570947084598
Indian infrastructure,Remedies over the obstacles in implementing automation in Indian infrastructure projects,"Remedies over the obstacles in implementing automation in Indian infrastructure projects.
- 4.6KShares
Automation is the new normal. The concept of automation is not new but its adoption is still in the nascent stage in India. As a part of our focus on the Indian Infrastructure space, we are conducting an independent survey to understand the current situation in automation. In this article, our survey findings with respect to the challenges in implementation of the automated systems in infrastructure development projects in a country like India are discussed. This research paper also contains our findings on how the stakeholders in this ecosystem perceive automation and their suggestions for making the implementation process smoother. A detailed discussion on this topic is as under:
Introduction
The concept and the use of Automation in Infrastructure Development Projects are still evolving. Although the Government has initiated several steps towards implementation, however, there is a long way to go. It’s not only the technology or the process that needs to be automated in",23,184,0.5591397849462365,7.625649981110372,0.8887516347671056,0.04901860794243279,0.8857142857142858,0.8822222222222211,0.7810815580847377,62.63427109974425,66.73118279569893,61.768483709273184
Indian infrastructure,Infrastructure at crossroads: The challenges of governance,"Infrastructure at crossroads: The challenges of governance and financing
A high-level panel on ‘Infras for Growth and Development’ at the World Economic Forum 2019.
Photo Credit: Shutterstock,
As the global economy is expected to contract for the first time since the 2008 financial crisis, the infrastructure gap in the developing world continues to widen. The global infrastructure deficit stands at $90 trillion by 2030, according to the OECD, of which over 40% is in developing countries. While a large part of the shortfall is accounted for by a lack of funding, poor governance also plays a significant role. At the same time, infrastructure projects are increasingly seen as vehicles for development, and the importance of public-private-partnerships, especially in emerging markets, has grown substantially. In this environment of limited resources and greater expectations of infrastructure development in low-income economies, a new approach to governance is emerging. A number of countries – China, India, South Africa, Turkey among",24,200,0.5729166666666666,7.938566201357355,0.894053162804682,0.046400727097875884,0.8857142857142858,0.8797619047619039,0.794160678390744,69.58924041545015,68.85416666666667,65.70676788471437
Indian infrastructure,Development of rural road infrastructure in India,"Development of rural road infrastructure in India
Development and maintenance of road networks in rural parts of India are important factors for development. The road sector in the country is undergoing a major transformation, including through the National Highways Development Project (NHDP). In addition, many states in different parts are trying to develop rural roads. In the past, the focus has largely been on the construction and expansion of roads in urban parts, while the rural areas have lagged behind in this. However, this has now changed.
Rural roads are an important link between urban areas and the rest of the countryside, but they are not developed as well as the urban roads, and in many parts there is no access to a road at all. As a result, a large proportion of transport is carried out by the informal sector, for example by using bicycles, rickshaws, bullock carts and trucks, which has a great impact on transport costs, safety and pollution.",25,187,0.5,6.8190908484929285,0.8673592074321842,0.058444607203385804,0.8228571428571428,0.8417283950617287,0.7448474073826216,43.85600995179598,47.87096774193548,45.084969696969694
Indian infrastructure,A Research Note on the PublicPrivate Partnership of India's Infrastructure Development,"A Research Note on the PublicPrivate Partnership of India's Infrastructure Development Sector
-
This note presents the findings of the first study of PPI in India that is based on in-depth primary data analysis of 20 PPP projects in the infrastructure sector across the country.
The study identifies that P3s are being used to finance projects, which have been deemed unviable for public sector financing. It further finds that the PIIFs in PPPs have a high degree of financial risk-sharing, while the government' role is limited to the project planning stage and the implementation of policy and governance.",26,190,0.6339285714285714,6.708869395913783,0.9033974561217455,0.04714117424771576,0.87,0.8790909090909093,0.7884367633748535,56.98106060606061,61.875,55.31515151515151
Indian infrastructure,All dressed up and nowhere to go: India Infrastructure Report,"All dressed up and nowhere to go: India Infrastructure Report 2018, launched by the PwC India and Confederation of Indian Industry (CII) on February 1, 2020, revealed that infrastructure investments could increase by $130 billion to 160 billion in 12 months, with a focus on road, rail, airports, ports and power.
“As the country gears up for elections, a large chunk of investment in infrastructure is expected to take place in the next six months,” said Mr Pramod Bhasin, partner, PWC, who was addressing the media. The survey also found that India’s top three cities — Mumbai, Chennai and Delhi – have the maximum number of infrastructure projects in hand, as per the survey. “Infrastructure investment has the highest share in Chennai [25 per cent] and Kolkata [$11 billion] with the largest infrastructure project value being estimated to be 40 to50 billion.",27,188,0.5977011494252874,7.884219653220595,0.9002405730848603,0.044524541021183174,0.88,0.8863999999999999,0.8146322508060148,76.595548131988,78.60919540229885,75.34542902967121
Indian infrastructure,India's Infrastructure Building In Africa: South-South Cooperation And The Abstraction Of Responsibility,"India's Infrastructure Building In Africa: South-South Cooperation And The Abstraction Of Responsibility
India’s infrastructure investment in Africa has been significant over the past two decades. This paper analyses the nature and extent of India’ s infrastructural development in 16 African countries and highlights the role of south-south cooperation in this process. The paper argues that the Indian government and development agencies have used a combination of financial aid, technical cooperation, and the creation of public-private partnerships to create an infrastructure of development that has facilitated the emergence of an ‘India-Africa’ regional bloc.",28,190,0.5982142857142857,6.330904922904556,0.891108111728105,0.05313826399496829,0.88,0.8772727272727283,0.7700350291835579,56.0,51.767857142857146,52.99506531204645
Indian infrastructure,The design of digital financial infrastructure: lessons from India,"The design of digital financial infrastructure: lessons from India
AbstractThis): 2 (2012)
Issue ) () :, pages -
More about: financial inclusion, financial regulation, ICT, information sharing, infrastructure
Related researchKeywords: digital infrastructure; financial sector; ICT; information technology; innovation; policy making:digital infrastructure ICT ICT innovation policy financial financial innovation infrastructure sector digital policy:
Find related papers by JEL classification::",29,197,0.49411764705882355,4.55553961419178,0.8413151072398417,0.08224491355676493,0.6533333333333333,0.6419672131147541,0.6296522262902304,23.2347467157918,20.705882352941178,15.756667482260827
Indian infrastructure,Material circularity potential for construction materialsThe case of transportation infrastructure in India,"Material circularity potential for construction materialsThe case of transportation infrastructure in India by S.R. Chattopadhyay, M.A.M. A., B.P. SahaPages: 1-12
Material flow analysis of the construction industry in the United Arab Emirates by Amani Al MarzouqiPages 13-20
A review of material flows in infrastructure projects by Muthukumaran RamasamyPages.",30,183,0.7413793103448276,5.64617661296807,0.9263028950103188,0.04179195592828211,0.8999999999999999,0.9141176470588236,0.7998012272059462,62.79466666666668,59.31578947368421,0.0
Indian infrastructure,Financial risk assessment and modelling of PPP based Indian highway infrastructure projects,"Financial risk assessment and modelling of PPP based Indian highway infrastructure projects: An integrated model for financial evaluation and analysis
Abstract
Financial health of highway projects is of great importance to both the investors (financial institutions, equity investors, etc) and the public authorities responsible for these projects. The financial health assessment of the projects can be conducted by using a number of methods, some of them are: traditional debt to equity ratio, debt coverage ratio, interest coverage, return on equity, and profitability ratio etc. However, all these methods have their own shortcomings. Therefore, in this paper, a comprehensive model is developed based on the stochastic simulation technique to assess the financial risks of a highway project. An example model of an investment based highway PPP project is used to analyse the effectiveness of this model by simulating the project for a period of fifteen years. Simulation results suggest that the developed model can help to predict and understand the various parameters that affect the overall performance of financial aspects of any highway based",31,185,0.4896907216494845,6.8206025068685125,0.8644645991019357,0.059242634151779355,0.8285714285714285,0.8343529411764701,0.7688722756023693,55.18696207451829,45.7680412371134,41.17540494458653
Indian infrastructure,Infrastructure development and FDI inflow to developing economies: Evidence from India,"Infrastructure development and FDI inflow to developing economies: Evidence from India
Working Paper
The study examines the relationship between Fdi inflows and infrastructure development in developing countries, specifically in India. The study shows that infrastructure and other physical capital have significant influence on FDi inflowing countries as measured by the ratio of FdI inflowed/GNI for the period 1985-2003 in terms of the number and size of projects. It also shows a significant positive correlation between infrastructure investment and the level of foreign investment infl",32,196,0.6382978723404256,6.18852747755276,0.9011839993742184,0.05008089082798436,0.8533333333333334,0.8685714285714295,0.7829478442622738,48.47701688555347,58.840425531914896,57.7976257772753
Indian infrastructure,Investigating the linkage between infrastructure and regional development in India: era of planning to globalisation,"Investigating the linkage between infrastructure and regional development in India: era of planning to globalisation
This study explores the role of public infrastructure, particularly roads, in regional growth and development of 28 states in the year 2001–02. The study uses the panel regression technique to analyse (a) the association between public investment in roads and the subsequent growth in gross state domestic product – GSDP and ‘real gross value added’ for the period 1980–81 to 1999–00; and, “the association […]",33,186,0.6382978723404256,6.18852747755276,0.9011839993742184,0.05008089082798436,0.8666666666666667,0.8582857142857152,0.7745912556956321,60.408678320359854,59.61702127659574,50.63948626045401
Indian infrastructure,Using the 'Development PlanTown Planning Scheme'mechanism to appropriate land and build urban infrastructure,"Using the 'Development PlanTown Planning Scheme'mechanism to appropriate land and build urban infrastructure.... The Department of Planning is responsible for preparing the Development Plan Town Planning Schemes.
You must register with us as either a Registered User before you can Download this Book. You'll be greeted by a simple sign-up page.
    Once you have finished the sign.",34,185,0.7794117647058824,6.4271940634628235,0.9409372350906553,0.03223054714758314,0.86,0.8981818181818189,0.8361068986617706,86.31466666666668,74.0,0.0
Indian infrastructure,Economic growth in India: the role of physical and social infrastructure,"Economic growth in India: the role of physical and social infrastructure
India has made impressive progress over the last two decades, but it continues to lag behind most high-growth emerging economies (e.g., China and Korea) in per capita income. The purpose of this paper is to examine what are the determinants of growth for India and its main regions. We employ an augmented Solow & P. K. Ray, 2001. ""Economic Growth of India,"" Working papers 201, Centre for Development Economics, Delhi School of Economics.
- Khandelwal, Raj Kumar, et al, and S. R. Subramanian, eds., The State of the Economy: Selected Readings from the Reserve Bank of Ind.",35,200,0.6716417910447762,7.7748158302322405,0.9187335343992599,0.0382052006385454,0.8799999999999999,0.8821818181818188,0.812706601399544,72.15279477764179,74.24626865671642,58.13752913752914
