Category,Prompt,Generated Text,i,MAX_LEN
Indian defence,"Indian defence forces are currently engaged in fighting terrorists in Kashmir and have suffered a huge setback after the death of Lieutenant General D S Hooda on Saturday. The General is believed to have died in an operation against terrorists, the first major setback of the current campaign in over a year.
Lt Gen Hoodas death was not the only major blow suffered by the Indian forces. An official from the army said that they had suffered the biggest casualty in the last two years after an army officer was killed in a landmine blast on Tuesday. He said, ""We have lost a total of 16 personnel (in two days), including the GOC, who died - and another who suffered serious injuries.""
According to a report by NDTV, an officer at the military intelligence said the terrorists attacked the camp at Uri. There is no official confirmation on the incident yet as the details are still to be verified.",10,183
Indian defence,"Indian defence minister Manohar Parrikar said that India is a peaceful country and would not allow anyone to destabilize its peace.
India would never allow any power to disrupt its peaceful environment, Defence Minister Man Mohan Parikkar said here Tuesday, while addressing the National Security Advisory Board (NSAB).
“We will never give any room for any country to disturb our peace,” Parikhkar told media. “India is not a country which is looking for power,” he added.",11,200
Indian defence,"Indian defence minister Manohar Parrikar has said India’s relations with the US are on track, and the two countries are “in the same boat” when it comes to the threat posed by China.
He said he had discussed China with his US counterpart James Mattis during a meeting in New Delhi last week. He described the meeting as ""good"", adding that the focus was on the South China Sea issue.",12,193
Indian defence,"Indian defence minister Manohar Parrikar on Friday announced that the country would procure 126 French Rafale fighter jets and will sign a ""letter of intent"" for the same by the end of this year.
""The letter of understanding for 'buy'.
The Rafales, with a price tag of around $15.8 billion, are the largest defence deal ever negotiated by an Indian government. It will help boost the sagging morale of the air force, which is currently using MiG 21 and MiGs 27s and has suffered a string of accidents. The Indian Navy is in a similar situation.",13,192
Indian defence,"Indian defence minister Rajnath Singh today held wide-ranging talks with his French counterpart Jean-Yves Le Drian, including on issues pertaining to India’s defence acquisition and defence exports.
The French minister is here on a two-day official visit to discuss ways and means for the two armies to work more closely together, especially on the “Make in India” programme for indigenously-built equipment. India is currently negotiating with France and Russia to acquire advanced Rafale aircraft for a deal worth over USD 20 billion. The French and Russian defence manufacturers are also competing for an order to supply 114 infantry combat vehicles, a tender worth about USD five billion, to the Indian army. A final decision is expected in the next few months. Both these deals have been in limbo due to delays in procurement procedures, but the talks between Singh and LeDrian will help push forward the process",14,181
Indian defence,"Indian defence minister Nirmala Sitharaman said on 9th August that the military was not in a position to fight a two front war in the region.
“The Indian military is not yet at the stage to be in two places at a time,” Sushma Swaraj, the country’s foreign minister said in Washington DC, on August 8. This was a reference to Pakistan, which has been fighting against terrorists on two fronts since the 1980s. The Indian Army has fought two wars with Pakistan since then and it has never declared war on the neighbouring country. It also means that there is still a threat to its territory, Swara said. India is also at odds with the People's Republic of China on both economic and military front. While the economy is booming, its military spending is 1.9% of the national GDP in 2018, up from the previous year",15,186
Indian defence,"Indian defence minister Manohar Parrikar on Wednesday said that Pakistan was “not a friend” and it is a ‘biggest threat’ to peace in the region. The Indian Air Force chief, Air Chief Marshal Arup Raha, said he is not concerned about the Pakistan Air Forces (PAF) or its capability.
“Pakistan Air force has been making lot of noise. I am not worried about them. We are not at all concerned. But we would like to tell them that they are in a different league,” said the IAF chief. He also said his priority is to maintain air superiority in India’s strategic interests and to ensure that ” no enemy can come and disturb India or Indian interests anywhere in that region.”
The I-Day celebrations witnessed the display of India's military might. ""We are a big country. Pakistan is an old country,",16,182
Indian defence,"Indian defence minister Nirmala Sitharaman on Thursday visited Balasore Naval Air Station where she inaugurated India’s second indigenous Aircraft Carrier, Vikrant. The aircraft carrier would soon be joined by Vikramaditya, which was acquired from Russia, she said. “We are building a strong navy and a very powerful Air Force. In a short span of seven years, we have acquired the strength to be able to protect our maritime boundaries,” Sthiraaman said while inspecting the aircraft, a P8-I long-range maritime reconnaissance and anti-submarine warfare jet.
She said the navy would acquire 57 warships under the ‘Make in India programme’ and was on track for 200 aircraft carriers by 2030. Sstiraman visited INS Viraat, the first aircraft that was inducted in 1987. She paid homage to the sailors who died on board and",17,185
Indian defence,"Indian defence minister Rajnath Singh on Tuesday said that the Indian Air Force (IAF) has successfully test fired Astra, an air-to-air missile with a range capability of over 100km.
Speaking at the inauguration of ‘DefExpo India 2020’ here, Rajanth said India has become self reliant in manufacturing of weapons systems and the country is now exporting arms too. He added, “We have taken steps to increase the defence production in our country. In the last 10 years, we have been self-reliant in the field. We are manufacturing 70 per cent of our defence requirements. ”
The IAF test-fired the Astra on the third day of the five-day DefExposition. This comes a day earlier than scheduled as the IAC – the aircraft from which it was launched — took off at 7.25 a.m. on Monday to fly the missile to",18,193
Indian defence,"Indian defence forces have been using the M-Tech, a 3-D printed rifle developed by an Indian firm, to fight terrorists and Maoists.
The weapon is designed by the Defence Research and Development Organisation (DRDO), a premier defence research body. The weapon has been used by Indian Army since 2016 and by Border Security Force since last year. ""M-tech rifles are currently being used in counter-insurgency and internal security operations in Jammu and Kashmir, North East, Assam, Chhattisgarh, Jharkhand. These rifles have proved to be very useful in tackling the Maoist menace,"" an official said.",19,188
Indian defence,"Indian defence minister AK Antony says that the Indian Army would take on Pakistan's military if the time comes. He says the military is well prepared for the challenge.
""We are ready if it (war) happens,"" he told CNN-IBN. Antoniy said, ""Our forces are capable, well equipped and fully prepared to give them a befitting response.""",20,195
Indian defence,"Indian defence minister to meet US counterpart on Afghan strategy
- by IANS Team
-.",21,197
Indian defence,"Indian defence minister Arun Jaitley on Friday called on the visiting Japanese Foreign Minister Fumio Kishida and discussed a range of bilateral and regional issues.
The Japanese minister was briefed on current security situation along the India-Pakistan and India’s Look East policy. The Japanese foreign minister arrived here on Thursday. On Saturday, JIT will begin the second round of questioning in the case, which was registered last month against the former PM, who is in custody in an anti-corruption jail.",22,199
Indian defence,"Indian defence minister Manohar Parrikar on Monday (July 24,2017) announced that the Indian Air Force is all set to induct 16 Mirage 2000-H fighter planes to the force.
The Mirages are being bought from French company Dassault for an estimated cost of Rs 4,100 crore. Dassault has delivered the first three planes. The remaining planes are expected to be handed over by the French manufacturer in the next few months. It would be a big addition for the IAF, which currently operates over 300 fighter aircrafts. Mir.",23,180
Indian defence,"Indian defence forces will be equipped with the new generation of combat tanks - Arjun (T-90) and the light combat aircraft 'Hawk' to counter enemy attacks.
""The Indian Air Force will get 50 Hawk Advanced Jet Training Aircraft. The first aircraft is expected to arrive in India in the next 30 days. We are in talks with various countries on this issue. It is a big step forward in our defence,"" Defence Minister A.K. Antony told reporters here.",24,187
Indian defence,"Indian defence minister Manohar Parrikar on Friday said the armed forces will take all necessary measures to maintain peace and stability in Jammu and Kashmir after the scrapping of special status of the Union Territory.
""The government has taken steps to address the concerns of people of J&K and all the measures will be taken, necessary steps will definitely be adopted to take care of any issue that may arise,"" Parikkar said.",25,186
Indian defence,"Indian defence forces will soon get a new armoured personnel carrier (APC) which can travel at a speed of 110 km per hour.
The APC, to be manufactured by Defence Public Sector Heavy Engineering Factory in Ranchi, would cost the government Rs 150 crore. ""The new APC is a replacement for the one which is in service now. The first batch will be supplied in a year and a half,"" defence sources said.The factory is capable of manufacturing a variety of military equipment.",26,195
Indian defence,"Indian defence minister Nirmala Sitharaman has asked for a report on the incident from the army and the government has said it ""condemns the brutal killing of unarmed civilians""
New Delhi, April 7 (PTI) India’s defence.
A statement by the defence ministry said: “The government strongly deplores this brutal incident and condemns this action which was not justified in any manner whatsoever. The Indian armed forces have the mandate to protect the sovereignty, integrity and security of the country.”
The army is looking into the circumstances and causes that led to the death of civilians, it said. ‘unlawful’.",27,193
Indian defence,"Indian defence minister Manohar Parrikar today left for New Delhi after spending over two days in Srinagar to review the security situation in Jammu and Kashmir, which has been reeling under an unprecedented unrest for more than two weeks.
Parrikars two-day visit was significant as he has not visited the Valley since he took over as the defence and home minister in the NDA government. The last visit of Parikar to Sikh bastion was on January 3, 2015.",28,184
Indian defence,"Indian defence minister Rajnath calls for cooperation in ‘war against terror’
Indian Defence Minister Raj Nath Singh on Saturday called for international cooperation and unity to defeat the “common enemy of peace, terrorism”. Singh was addressing the inaugural session of the third edition of Defence and Security Exhibition and Conference, organised by a leading Indian daily in New Delhi, The Indian Express.
Addressing the delegates, including the visiting chiefs of defence forces from around the world, Singh said the fight against terrorism is the topmost priority of both India and Pakistan, adding that the recent terror attack on a bus carrying CRPF personnel in Jammu and Kashmir is proof of this.. Singh also said that India has been working to strengthen the international anti-terror network and has taken a number of initiatives in this direction. He also called on the countries to make the most of technology to combat terrorism. The exhibition, which began on Friday, will remain open till Monday.",29,190
Indian defence,"Indian defence forces are all set to test a new missile system that could be deployed against Chinese forces if war breaks out.
The Indian Air Force’s BrahMos missile was first tested in 2000, and is a joint-venture between India and Russia. The weapon system is designed to carry 300 kilograms of warhead over a distance of more than 290 miles, which could prove useful if China attacks, according to the Economic Times. China and India have been in a tense stand off for some time, with the two nations fighting in the disputed region, Arunachal Pradesh. Beijing claims parts of Arunchal are theirs, but India disputes the claim. Both countries are also building roads in disputed regions. In response, a Chinese warship blocked a ship carrying supplies to India in January, leading to a standoff. Chinese troops remain near the border with India. India has been trying to",30,183
Indian defence,"Indian defence minister Manohar Parrikar has said that he was confident that the Rafale deal could move forward despite the controversy over the pricing.
The minister said he believed the deal would be completed before he steps down in May next year. The Indian government is currently negotiating the purchase of 36 Rafal fighter jets for an estimated $8.6 billion (€7.7 billion).
“I am confident it will move,” he told Reuters in an interview. “In any case I don’t have the power.”
Parrik said the government would take a decision on the fighter after the election results were announced. It was unclear if the Indian prime minister, Narendra Modi, would announce the result before or after Parikar.",31,192
Indian defence,"Indian defence and security sector is on the path of transformation and is in need of a paradigm shift that is based on a strong foundation of indigenous capabilities and technologies. In this context, the Department of Defence Production (DDP) is the nodal organization that facilitates the development of indigenously produced defence products and services by Indian industry.
The DDP is responsible to develop a robust industrial base for production of defence systems and products. The DPP is headed by a Secretary-level officer with support from a number of senior officials. DPIIT has been designated as Nodal Ministry by DDD for implementation of the Defence Industrial Park [DIP] Policy. Under the policy, DPD has identified 10 sites to set up DIPs. These DIPS will be set-up in the states of Gujarat, Karnataka, Maharashtra, Tamil Nadu, Uttar Pradesh, Haryana, Punjab,",32,181
Indian defence,"Indian defence minister Nirmala Sitharaman said on Thursday the government is considering the possibility of procuring a new fighter aircraft as part of its plan for a ‘Make in India’ defence equipment programme.
“We are in talks with all the major players in the world and we have also started a discussion on the (possible) acquisition of a fifth-generation fighter,” she told journalists at an interactive session organised by India Today Group, a media company owned by TV 18 group. The defence ministry is planning to set up at least seven new aerospace and defence manufacturing facilities across India, which will eventually lead to an export-driven aerospace sector. Siting a recent example, Sittampalam also said India is in discussions with France to acquire an aircraft that is capable of carrying nuclear weapons, to “ensure that our security concerns are met”.
The minister further added:.”
India is",33,183
Indian defence,"Indian defence and security think tank, Observer Research Foundation (ORF) is organising a seminar on “China and India: The Changing Power Equation in Asia”.
The seminar will be moderated by ORF Fellow Rajeev K Chandra and will see a panel conversation between Dr C Raja Mohan, Professor of International Relations at the Jawaharlal University & ORF Senior Adviser, Mr Rajiv Mathur, Director, Asian Centre; Dr Ramesh Thakur; and Dr Ashwani Rana, Research Fellow, ORF.
It will take up the topic: What does the changing power equation between China And India mean for the security of India?
Dr Chakrabandhu Mahapatra, the Executive Director of ORF will also be a part of the panel.",34,190
Indian defence,"Indian defence minister Rajnath Singh is in the US to attend the 2018 edition of the prestigious ""Defence One Summit"" to be held in Washington from August 29-31.
This will be the first visit to the United States for the Indian defence establishment under the leadership of Prime Minister Narendra Modi since he assumed office. Singh's visit comes as India is locked in a tense stand-off with China along Line of Actual Control in Ladakh sector. China has been claiming India' s Arunachal Pradesh as its territory. This is the third time a top government functionary will visit the USA since the Narendra Modi assumed power in New Delhi in May, 26, last year. In July, External Affairs Minister Sushma Swaraj visited Washington, and in September 21, Finance Minister Arjun S Meghwal visited for talks with officials of US-based financial institutions. (ANI)
(This story has not been edited by",35,199
Indian defence,"Indian defence ministry on Tuesday clarified that it is yet to take a stand on the proposed sale of 126 fighter aircraft and 22 helicopters to South Korean.
""I wish to clarify that the Indian Army is only interested in buying 15 helicopters and not the ""126"" as mentioned in your report, said Defence Ministry in a clarification. (ANI)",36,198
Indian defence,"Indian defence budget 2002-2003
Published
2001 by Defence Planning Staff, Ministry of Defence, Govt. of India in [New Delhi].
Written in English
The Indian Armed Forces is the military forces of the Republic of 1st Chief of Army Staff was Lt. Gen. K.S. Thimayya who served the Indian Army from July 3, to July. 2) The budget for the Defence Services was Rs. lakh in and is estimated to be Rs, lakhs in the current financial year of As a percentage of GDP, the budget has remained more or less constant from the years -, except for one increase in to % of. Indian Defence Budget: The Defence Expenditure is one of highest in South-East Asia ; it accounts for approximately 14 – 15 per cent of total Government Expense. The share of defence in GDP has",37,188
Indian defence,"Indian defence forces will now be provided a ‘digital’ security platform that will protect its critical infrastructure, a senior official said on Saturday.
In order to make the security forces “digitally enabled”, the Defence Ministry has approved a proposal to provide 24X7 monitoring of critical information infrastructure and networks, including defence and sensitive government networks.. The move aims to help the Armed Forces defend themselves in case of any cyber attack. It will also help in the creation of an indigenous capability to protect the countrys critical digital infrastructure.",38,188
Indian defence,"Indian defence minister Nirmala Sitharaman has announced a number of new measures to strengthen the defence forces of India.
The measures include a Rs1,800 crore (USD 290 million) project to upgrade the Indian Army’s anti-tank weaponry. The government has also approved procurement of 3,600 assault rifles for the Army. ‘Achilles’ is the name chosen for India’ Army's next-generation assault rifle. In addition, India will also procure 4,300 light machine guns. This is also part of a government plan to equip the armed forces with new generation guns, ammunition and communication equipment. These measures, according to Sthitaraman, are in line with the vision of Prime Minister Narendra Modi of building a new India that is a global force to be reckoned with, with an aim of transforming the security situation in the country. Defence Minister Nitham Lal 'Nitin' G",39,193
Indian defence,"Indian defence forces have deployed over 2,000 personnel in Arunachal Pradesh to maintain law and order after clashes erupted between two ethnic groups over grazing land
Indian armed forces will remain stationed in the remote region, which has seen violent clashes since the beginning of the year, a defence ministry official said on Tuesday.
“A number of people from the state’s Bodo and Moran communities continue to live in camps in Assam and Ar unachalam Pradesh and they have been given a three-month ultimatum to return to their villages by July 31,” said the official, who asked not to be named in accordance with military rules.",40,183
Indian defence,"Indian defence ministry has decided to buy 300 new armoured vehicles for the Army.
The vehicles are meant for replacing the 30-year-old fleet that is now in use and have not been upgraded or replaced in the last two decades. The army wants at least 4000 such vehicles, which can be used to carry personnel and weapons. These vehicles will also be capable of crossing rough terrain. A total of Rs 1000 crore has been approved from the current fiscal.",41,180
Indian defence,"Indian defence minister says Pakistan must act against terrorists (Lead)February 27th, 2011 - 8:26 pm ICT by IANS
By Arun Kumar
Bangalore, Feb 26 (.
“I have been talking about these issues in the parliament for the past five years, that Pakistan has to do something on these lines,” he had told Ians in an interview here Febraury 18.
He had said that there should be no more talk about dialogue. “There should either be peace or war.” — I.",42,183
Indian defence,"Indian defence ministry on Friday said that the first batch of Indian armed forces personnel have started taking Covid vaccines.
In a statement, the ministry spokesperson said, ''The 1st batch comprising of personnel of Western Naval Command, Western Air Command and Western Army Command have taken COVID vaccine under the aegis of MoD and Indian Air Force. ''.
''We thank all the armed force personnel for their exemplary courage & commitment in serving the Nation in the present situation,'' he said.",43,183
Indian defence,"Indian defence minister Nirmala Sitharaman has stated that the army chief Gen Bipin Bhagat has been asked to look into the recent incidents of ceasefire violations along the India-Pakistan International Border (IB).
The incidents include firing by Pakistan Rangers on February 27 in Samba and Kathua districts along India's Jammu-Punjab border, and firing on the same day by Pakistani troops at the Arnia sector of the IB in R S Pura.
On February, the Indian Army retaliated to a cease fire violation, injuring three soldiers in the Mendhar sector on India’s Kashmir frontier, which was also responded to by the Pakistani side. The firing took place along a 30-kilometre-wide strip on which there are no villages, hamlets or civilian population.",44,180
Indian defence,"Indian defence analyst Lieutenant colonel Raj Kadyan told Sputnik that Pakistan has “not yet been able to fully mobilise its forces” as India has deployed around 50,000 soldiers along the border.
“Pakistan is not yet in a position to mobilised all their forces. They have been mobilising their [tanks] for some time now, but they are not able – yet — to get all the forces in place for a large-scale offensive,” Kudyar said..",45,190
Indian defence,"Indian defence minister AK Antony said on Tuesday that India will be sending a team of experts to assist Myanmar in clearing landmines planted during the 1962 war.
The minister also said that the Indian government will also assist with the rehabilitation of the displaced people. The war between India and Myanmar resulted in 1,000 casualties and 2,200 people wounded on the Myanmar side and more than 10,300 casualties on India's side.",46,192
Indian defence,"Indian defence forces have been facing a major setback in their communication network, which is a big reason for the lack of coordination and communication among the forces.
In a new move to tackle this issue, the government is set to issue a fresh tender for procurement of communication and networking equipment, including routers and switches. The tender is likely to be issued by Defence Acquisition Council (DAC) under Ministry of Defence — the central procurement agency – in February 2020. A tender notice issued on Wednesday said that “it is proposed to procure 2,000 routers [with] 4,700 port interfaces and 10,200 switches with 40 gigabits of ports for Indian Armed Forces.”
“It is requested that a list of 12 eligible vendors should be obtained, for this procurement. Also, 15 samples, as per the tender conditions, should also be procured for trial and testing",47,185
Indian defence,"Indian defence minister Manohar Parrikar, known for his candidness, took to twitter to express his disappointment over the decision of the BJP’s prime ministerial candidate Narendra Modi to not address election rallies in the state.
He also tweeted that the party had not consulted him on the issue but had decided to go ahead with the plan. He also said, ‘Modi will be in UP from 12-13 Oct. I’m told BJP will take him to #Gujarat on 16-17 & 18-19 Oct’.
Modiji will b in Uttar Pradesh from Oct 13 2 17. BJP wil take bjp to Gujarat from oct 14t 0 19. @narendramodi
— Mano Rajk (@mano_raj) October 7,",48,186
Indian defence,"Indian defence forces are set to acquire advanced military radars that can identify stealth aircrafts, submarines and even space satellites, reports Hindustan Times. Defence Research and Development Organisation (DRDO) has developed two powerful military radar systems, which are expected to replace the existing systems used by Indian forces. The first system is a long-range radar system for the Indian Army, while the other is an ultra-long-haul radar for Air Force and Navy. ""The first is for Army and the second for Navy and Air force. Army has already taken delivery of the first batch of radarshot. We should be able to deliver the Navy version in another 6-10 months,"" an official said.
The long range radar can detect stealth planes at long distance of 300-400 km. It is equipped with advanced features to detect even stealthy aircraft. A DRDO official told HT, “The",49,185
Indian defence,"Indian defence minister Manohar Parrikar said Tuesday that the military will “never” compromise on safety and security. He also added that he has a lot of faith in Prime Minister Narendra Modi and his cabinet and the government would not make a mistake, according to India Today.
Parrikari said that 10 Indian soldiers were killed at the Line of Control by the Pakistan military and he will not let the Indian people ‘forget’ that, but will ensure that they are never [compromised].
The Indian defence secretary also told reporters that there had been many incidents of Pakistani forces intruding into Indian territory in the past few days. However, he said the number of incidents had not increased from previous days but they had taken place in more areas. Pariker also warned that if Pakistan continues to 'intrude', he would consider using a different kind of force to respond. Pakistan also responded saying that India should not ""mistake"" its silence for",50,198
Indian defence,"Indian defence ministry official says China will build 100-metre-tall tower in South China Sea
India is concerned about the construction of a ‘tower’ on the Chinese artificial reef in the South-China Sea, a defence official has said.
The tower, the highest structure on China’s man-made islets in waters claimed by both Manila and Beijing, is likely to have a range of up to 200km, Indian defence minister Manohar Parrikar told the Indian Parliament on Wednesday, according to Reuters. Beijing has repeatedly dismissed allegations by other countries that it is constructing military outposts in disputed waters. The official did not specify when the tower would be completed.",51,196
Indian defence,"Indian defence minister Nirmala Sitharaman, left, meets US Defence Secretary James Mattis on the sidelines of the BRICS summit
BRICS leaders on Thursday expressed strong concerns over the growing nuclear arms race in South Asia and said it will be an issue of global security and stability.
India's Prime Minister Narendra Modi and leaders of Brazil, Russia, China and South Africa -- known as the group of four (BRICs) countries - met ahead of their summit and discussed the issue. They also expressed concern over North Korea. The summit was held in the Russian Black Sea resort of Sochi to commemorate the 10th anniversary of BRIC summit. It was attended by Russian President Vladimir Putin who hosted the meet. ""We are of a view that nuclear weapons have become a major threat to international peace, security, development and environment,"" Modi said at the meeting. He also said that BRICOnsultation is not to be seen",52,195
Indian defence,"Indian defence ministry plans to procure 126 fighter jets, 144 helicopters and 428 tanks for the armed forces.
The Defence Acquisition Council headed by Defence Minister Rajnath Singh on Tuesday sanctioned procurement of $3.2 billion worth of military hardware, the biggest procurement ever in the country. The council also approved a “strategic partnership” with Russian firms to build six nuclear submarines for 150 billion rupees ($2.15 billion), as well as two stealth fighter aircrafts and helicopters. (Source: Economic Times)",53,190
Indian defence,"Indian defence minister A K Antony, who is on a two-day visit to Bangladesh to attend the inauguration ceremony of the Bangladesh parliament building on Monday, is expected to discuss a host of bilateral and regional issues with his Bangladeshi counterpart.
According to sources, India and Bangladesh will be discussing the issue of sharing the waters of common river Teesta. ""India would like to know from Bangladesh its intentions for its share of Teesa waters,"" the sources said. India shares a total of 54 rivers with Bangladesh and Teesat is one of them. The river flows through the Chittagong hill tracts of Bangladesh, the Dooars of West Bengal and also through Tripura. According to official sources in the defence ministry, Bangladesh has recently proposed to take up the construction of a barrage on the upstream of India's Teetsa river in West Benga to control floods in its side. Bangladesh is concerned that water released from India will cause floods and erosion in Bangladesh",54,198
Indian defence,"Indian defence minister Rajnath Singh has said the government will not allow the construction of Chinese infrastructure on Indian land. The minister was addressing a rally in the state of Uttar Pradesh on Tuesday (February 23) at which he said: “The Chinese are trying to come closer. We have to stop them.”
He added: The Chinese will have a tough time if they enter the country’s borders.
The comments come after a Chinese state company signed a contract with the Indian government on Monday 21 February to build a $150 million [Rs 1,000 crore] expressway in Uttarakhand to help improve connectivity.",55,184
Indian defence,"Indian defence minister, Rajnath Singh has said the military will ""respond strongly"" to any attack on soldiers guarding the Line of Control (LoC).
""We have deployed 150 companies. Our men have taken positions. If Pakistan violates the ceasefire, the Army will respond strongly and we will not hesitate to retaliate,"" The Tribune quoted Singh as saying after attending a function in Samba.
Singh also said India has made it clear that the issue of terrorism is linked to the peace and stability at the border. He said it is important that both India and Pakistan should resolve the Kashmir issue. The Defence minister said that India should not be seen as a threat to Pakistan. [India to raise Kashmir with Pak: Rajanth Singh]
The statement comes days after two soldiers were killed in a cease-fire violation by Pakistani troops along the LoC in Poonch district of Jammu and Kashmir. Earlier in the month, five Indian soldiers had lost their lives in Pakistan",56,200
Indian defence,"Indian defence minister, Nirmala Sitharaman has announced that India will procure 10 more Sukhoi-30 aircraft from Russia at a cost of Rs. 30,000 crores.
Sitharam also said that the deal would include 50 per cent of the “state-of-the-art” Su-57 fighter jets which would be manufactured by the Sukhrinok factory. The deal includes training of Indian personnel at the factory in the Russian city of Komsomolets, and also maintenance of these fighter planes at India. India is the first export customer of Su.",57,192
Indian defence,"Indian defence minister Nirmala Sitharaman on Tuesday (April 30) said the surgical strikes that have been attributed to army troops across the Line of Control “do not need a declaration”.
Sithraaman said it was the government’s duty to give the 18 Indian soldiers who carried out the strikes across Pakistan’ 1,000-km border in Kargil and other areas of the Jammu and Kashmir region. She said: ""I am proud of what the soldiers did in 2014, 15. And this is not something that needs a public declaration.""
""There is no need for any declaration. The country is already aware of their heroism. I would like to make it clear that we don't need to take any public permission or declaration to do what should be done,” Sitaraman told media persons.
The Indian government, on February 26, said in a statement:
“In the early hours of September",58,199
