Category,Prompt,Generated Text,i,MAX_LEN,simple_ttr,root_ttr,log_ttr,mass_ttr,msttr,mattr,hdd,mtld,mtld_ma_wrap,mtld_ma_bid
Indian economy,"Indian economy to clock 7% GDP growth in FY22 on strong demand, recovery of domestic sector: Report
New Delhi, Sep 15: India's economic growth is expected to accelerate to 6.5 per cent in 2021-22 and to a 3 per cents in fiscal 22, as the recovery in industrial sector gathers pace and the economy is gradually reopening, according to Ficci-BMRi Retail Industry Report 2030-21 (2022).
India' economic output is seen rising to nearly $5 trillion during 2011 to FY26, from 0.6 percen of global gross domestic product ($77.7 trillion), according data shared by FICCI.
The report states that the retail industry, which constitutes around 12 per ceetn. 1 million jobs in India by FY28 with nearly a quarter of the population employed in the sector. In 2040",25,192,,0.6329113924050633,7.9555728417573,0.9096461707770891,0.04109500738383397,0.9266666666666666,0.9068656716417903,0.8431167913664421,73.32106292191236,88.03164556962025,75.33186651998534
Indian economy,"Indian economy is one of the world's fastest growing economies with the average growth rate of about 8%, and has also been ranked third in terms of GDP and eighth in the ranking of global manufacturing power. India is a large, diverse and growing market for consumer and business products. The growth of consumer goods in this region is estimated to increase up to 15% till 2017.
India' s population, its young population and increasing disposable income are the three key driving factors for India' consumer industry. It is expected that Indian consumer sector will be a major engine of growth for the global consumer market in coming years. There will also be an increase in consumerism and spending in rural areas as the government is focusing on rural development and the economy of this sector in India will improve. However, the growth in urban areas will remain strong as well in spite of economic and other headwinds. Consumer sector is the second largest employment generator in our",26,189,,0.5297297297297298,7.205103296519316,0.8782863912541403,0.0536852181160508,0.8571428571428571,0.8792546583850923,0.7717645587315256,57.185077519379846,58.85945945945946,57.94485294117647
Indian economy,"Indian economy to grow at 7%-plus in 2010-11: CII
India's economy is likely to expand at a rate of 6.8% this year, the industry chamber CMIE has said.
""The economy will grow by 3.2% in the current financial year (2011-12) and expand 1.3 times to 4.6%, to touch $4 trillion in dollar terms by the fiscal year of the 12th Plan period,"" C Muralidharan, chief economic adviser to the Confederation of Indian Industry, told reporters. He added that the growth of industry would be between 5 and 8%.
The CMR India Industrial Outlook, an annual report that assesses industrial production, exports and the balance of payments, was presented at the CIII annual meeting. CIMI estimates industrial output in FY11 would expand",27,187,,0.6225165562913907,7.649611512448899,0.9055294761382462,0.04335544897760833,0.8866666666666666,0.9080314960629919,0.8184266656485994,79.17382194217492,82.47019867549669,85.92915293661562
Indian economy,"Indian economy grew at 7% rate in fiscal 2002-03
The Indian economy, the sixth biggest in Asia, grew by 6.4 per cent in the first nine months of 2011-12. In a press statement, a finance ministry spokesperson said the Gross Domestic Product (GDP) for 11-month period ended December 31 -- the latest available – stood at Rs 15.9 lakh crore, up from Rs. 14.8 lakh crores in 10 months to September 30.
“Growth in GDP, in percentage term, for the period April-December ‘2010-11 over corresponding period in previous year stands at six point nine per cen,” the statement said. According to the data of Central Statistical Organisation, growth in manufacturing sector in November ’10 was 1.1 percen.t; growth for agriculture and allied activities was up by",28,187,,0.6075949367088608,7.6373499280870085,0.9015827182880112,0.044762451723800355,0.88,0.8952238805970145,0.8219780182963304,88.91452576818037,84.70886075949367,75.10925155925156
Indian economy,"Indian economy, which is the second-largest economy in south Asia, is projected to be the fastest growing economy among the G20 countries, with a growth rate of 6.3% for the financial year 2018. India’s growth is expected to remain strong on account of government’ commitment for economic reforms, stable macro-economic environment, low inflation, high level of foreign direct investment, and increasing consumer confidence.
With the rising disposable income, increasing number of middle class households, growing consumption and increased penetration of technology, the Indian economy will witness a major shift in its consumption pattern, from a traditional consumption to modern consumption. This modern consumer will prefer a wider variety and better quality of products, including food, healthcare and lifestyle products. As per the World Bank report, India is on track to become the world’ largest consumer market for 2050, overtaking USA and China with the consumption market size of USD 22.2",29,189,,0.5842696629213483,7.795129565556959,0.89629195315956,0.04608386289405409,0.84,0.8641558441558446,0.8009311763275402,65.09301308382777,69.01123595505618,69.26965852130326
Indian economy,"Indian economy in 2021 is going to take a hit. The pandemic has taken a toll on the economy of the country, causing job losses in almost every sector, including the banking, finance, and manufacturing sectors.
According to the World Bank, India’s economy would grow at 6.5% in the next financial year – that’d be the second-slowest rate of growth after the 4.4% growth of 2018-19. It is predicted that the GDP would contract by nearly 7%, and would remain in a recession for most of next year. In the first quarter of this year, the Indian GDP declined by 23.9% year-on-year. With no end in sight for the pandemic that caused the havoc in every business around the globe; and, now with the looming second wave of Covid cases (that could be more deadly, than the earlier one) — it’ll be really difficult for India to make",30,199,,0.5469613259668509,7.358612047846947,0.883932379396913,0.05141016170107928,0.8685714285714285,0.8563057324840763,0.7850511259535329,63.55083786231884,61.06629834254144,54.60145217159605
Indian economy,"Indian economy is on a downward spiral. We are witnessing one of the biggest scams to hit the Indian economy. The latest news is the 2G scam. This scam has been on since the past 8 years or so, but it came to light a few months back. A CBI court found Raja guilty for this.
The court gave a very harsh and stern decision of jail time of 3 years and fine of Rs10,00,000/- to Raju. He has to pay this to the Government and will be sent to jail if he fails to do so. There is no question about this now. So, he has a choice. Pay the money, go to Jail or pay the fine. It looks like he will go behind bars. However, it may still be appealed to higher court. But, that is not what I want to talk about. I am going to look at how this whole saga of this scam took place and the people involved",31,195,,0.5135135135135135,6.984538909891174,0.8723307460621644,0.056312123311349355,0.8285714285714285,0.8240993788819884,0.7588821624775818,46.95985378720223,44.037837837837834,43.925367273399246
Indian economy,"Indian economy is projected to grow 6.9% in FY 2012 (July - June), a 1.3-1 percent increase over FY2011-12, and 7.1% during FY13, according to a report.
The growth is estimated to have improved to 8.2% for the current fiscal on the back of strong performance of the manufacturing and agriculture sector. “We are revising our growth forecasts upwards, as we are optimistic about India’s growth prospects for FY14 on account of a recovery taking place at global level,” the report by the Centre for Monitoring Indian Economy said. The growth projection of 5.6% is based on a normal monsoon, normal international commodity prices, no adverse global or domestic factors and a continued recovery in the domestic economy. However, the growth may be slower if there are adverse international factors. In this case, there could be",32,187,,0.5975609756097561,7.652514332541697,0.8990367774449138,0.04558480393282868,0.9066666666666666,0.879428571428572,0.8089030222051011,70.50467289719626,63.701219512195124,63.95834896810507
Indian economy,"Indian economy is going through a tough time with the GDP growth rate being a meagre 7.4%. There have been numerous reports of layoffs and downsizing in almost every sector. The government is also in the process of implementing the GST, which would bring some changes in business processes. With all such things happening simultaneously, the Indian job market is witnessing a lot of ups and down.
According to the reports, there have not been any major changes with regards to salary hike. However, with an increase in unemployment rate and job loss due to GST implementation, a salary increase is a welcome thing. According to a Timesjobs salary report 2017, almost 50% of the employers are ready to hike the salaries of their employees. 26% employers have already increased the salary of some of them and the rest 24% are in plans to do so. This means almost three-fourths of",33,182,,0.5174418604651163,6.786186379800908,0.8720041157792212,0.05725531446394163,0.8533333333333332,0.8613513513513517,0.7621069538962172,57.333333333333336,56.5406976744186,51.774142147780324
Indian economy,"Indian economy is one of the top five economic power houses of 2020. It has been the fastest-growing economy in 2008-2021, with a growth rate of nearly 8.4%. The economy grew by more than 7% every single year between 2014 and 19. According to IMF, India is expected to be among the 3 largest economies in the world after the United States and China (by 2040), overtaking the British economy.
The economic growth is a result of several structural and regulatory changes in India in recent years - liberalization of FDI, opening up of key sectors like insurance, banking, telecom, defence – and the resultant increase in investment and productivity. These changes have had a direct impact on the manufacturing sector and its growth. This has also led to an increase demand for skilled labour, leading to increased investment in R&D and training and development",34,187,,0.5833333333333334,7.560864148142503,0.8948086866146434,0.047270424048100994,0.8733333333333334,0.873611111111112,0.7942947358204786,62.5745361484325,65.05357142857143,64.01376470588235
Indian economy,"Indian economy likely to grow 8.6% in FY22, says RBI report.
According the central bank's report, India' s GDP growth could be affected by the global pandemic and the second wave of Covid-19 in the country..",35,196,,0.8636363636363636,5.728715546977509,0.9612589514865094,0.023572962621790573,0.92,0.9100000000000004,0.8678898620759082,90.34666666666668,53.0,0.0
Indian economy,"Indian economy has been facing a severe financial meltdown after demonetisation which led to the closure of all bank branches for the day (December 15, 2016). All the ATMs across the country ran out of cash on Saturday, November 11, after the government's ban on Rs 500 and 1000 notes. The banks reopened on Sunday, but not all of the people were able to access their accounts in time which resulted in the chaos.
As per the official report of Indian banks, the cash withdrawal limit is Rs. 20,000 per account, and a withdrawal of Rs10,00 can be done at least four times on a working day. As the situation was getting worse, Indian government had to announce another set of restrictions to deal with the same. Now people can withdraw maximum of 4,500 per bank account. It has also been made clear that the withdrawal",36,182,,0.573170731707317,7.340166808764486,0.89086544649138,0.04927415248926829,0.9066666666666666,0.8877142857142855,0.7909059637731141,73.47254575707154,71.10365853658537,59.94926749864352
Indian economy,"Indian economy is likely to see a 6.6 per cent growth in 2010-11 with the growth for the first half of the fiscal projected to be slightly lower at 4.8 per in view of weak industrial demand, a top official said.
The Indian economy grew 7.2 per c in the second quarter, which is the third successive quarter of decline and lowest growth rate in last eight years. It has been projected at the 3.9-4 per during January-March 2009 on the back of a sharp fall in industrial output, especially manufacturing, on account of global slowdown. ""The growth is projected for 5.5 per to 8.0 per per annum,"" he said adding 2.75-3 per growth. The growth of services sector, including finance, banking, insurance services and telecom sectors has improved and is also projected in double digits, he added.",37,194,,0.5398773006134969,6.892691959894025,0.878986333834956,0.05470316618904002,0.8799999999999999,0.8716546762589935,0.7697404316570146,56.61913626209978,58.92638036809816,58.29803846153846
Indian economy,"Indian economy is expected to be ‘recession proof’ this year: S&P
According to S & P Global Ratings, the Indian economy’s growth rate is likely to remain stable and strong in 2019 even as other emerging markets face a slowdown on account of the US-China trade war, a Reuters report stated.
The credit rating agency said in a report that while it sees the global growth forecast declining to 2.7 per cent for 2020 from an expected 3.4 per […]",38,194,,0.7849462365591398,7.569747371532104,0.9465781054843626,0.02713861176947535,0.9066666666666666,0.9437681159420297,0.8850631992286969,121.08599999999998,102.0,0.0
Indian economy,"Indian economy has been going through many ups and downs, but the government has always been working hard to make sure that the economy remains stable. In fact it has taken a number of measures in the past to improve the situation.
Now a new study by Ernst and Young says that India’s economy could be worth $1 trillion (around Rs 65 lakh crore) by 2020. The report says the GDP — the country’ s gross domestic product – could increase to 10% over the period, as against the current levels of 6%.
“With the Indian economy set to grow at a robust pace over next six years, India should be able to double its GDP to USD 1-trillion by end of this fiscal year. At 8.3% growth, Indian GDP in 2016-17 should reach USD1.1tr. It should touch",39,181,,0.6441717791411042,8.224234724873552,0.9136608916197769,0.03902883652740018,0.9066666666666666,0.9254676258992794,0.8481370389828092,95.2576579181181,102.66871165644172,111.38981481481481
