Category,Prompt,Generated Text,i,MAX_LEN,simple_ttr,root_ttr,log_ttr,mass_ttr,msttr,mattr,hdd,mtld,mtld_ma_wrap,mtld_ma_bid
Indian climate,Monthly performance of passive and active solar stills for different Indian climatic conditions,"Monthly performance of passive and active solar stills for different Indian climatic conditions
Water is a major requirement for human life and is the basic need for all living organisms. Water scarcity is becoming a serious problem worldwide. Solar still is one of the oldest and cheapest methods for water purification. Passive solar distillation (PSD) and solar-assisted distiller (SAD) are the two major types of solar water distilling systems. The performance analysis of a PSD and SAD system has been carried out for a month in different climates of India.
The PESD system was constructed at the Indian Institute of Technology, Bombay, Mumbai, India, for the purpose of studying the performance under different climate conditions. A 100 L SASD was also constructed for performance comparison. Both the systems were operated in the same climatological conditions and were subjected to the following tests:
1. Temperature-time curve for SAT and ST",10,194,0.5260115606936416,6.91860188355432,0.8753355838301756,0.05570234500332372,0.8533333333333334,0.846174496644296,0.7595410644101979,51.68238993710692,49.80346820809248,42.436579231045634
Indian climate,Regional projections of North Indian climate for adaptation studies,"Regional projections of North Indian climate for adaptation studies: a comparison of the CORDEX-CORSE and CMIP5-CMIP3 experiments
The Climate Research Unit (CRU)
North India is a region of high socio-economic vulnerability and where climate change is expected to have a significant impact on food security and human health. In this study, we assess the regional climate prognosis for North India by comparing two regional-scale simulations: the CRU-CORE (Climate Research Units-Constructed Regional Reanalyses) and the Coordinated Regional Downscaling Experiment (COPERNICUS) simulations. The COPERN ICUS simulations are based on the Coupled Model Inter-comparison Project Phase 3 (CM IP3) global climate model simulations, while the Climatic Research unit ( CR U) CORE simulations use a regional reanalysis approach. We show that the two",11,193,0.5986842105263158,7.381074661449696,0.8978835160986257,0.046802843460270555,0.9133333333333332,0.9006249999999999,0.8156847387723922,76.57833482542526,84.58552631578948,80.06951118475558
Indian climate,The once and future pulse of Indian monsoonal climate,"The once and future pulse of Indian monsoonal climate
The monetary cost of the 2010 floods in Pakistan is estimated to be 3.2 billion USD. This is a devastating price to pay for the lives lost and the infrastructure destroyed. However, the cost is much higher when considering the human and economic impact of future flooding. The current mono-cropping, irrigation practices, and urbanization patterns of Pakistan are unsustainable. As a result, climate change and increasing flood frequency will have a large impact on the economy and society of this region.
There is no doubt that the monstrous flooded region of Sindh and Punjab is still recovering from the disastrous 1992 floody season. It is also certain that Pakistan will face another flooda � this time a much bigger one ��in the next decade. According to the Intergovern",12,190,0.5974025974025974,7.413571269033499,0.8977230746388739,0.04675472300075746,0.8666666666666667,0.8787692307692305,0.7838478549361523,64.47378887701403,65.48701298701299,64.50274122807018
Indian climate,Changing climate discourse and politics in India. Climate change as challenge and opportunity for diplomacy and development,"Changing climate discourse and politics in India. Climate change as challenge and opportunity for diplomacy and development.
Climate change is a pressing global challenge. India is one of the countries most affected by climate change. It is also a country that has been active in the international climate regime and has an increasingly important role in international negotiations. This paper analyses the development of Indian climate policy, focusing on the role of diplomatic and economic instruments and the influence of domestic and international actors. The paper argues that India has gradually moved from a position of scepticism to a more active and cooperative role. However, the country's position is still strongly influenced by its domestic development and climate policies. In the future, India will be an important actor in climate negotiatios, but its role will depend on how the domestic policies and diplomats are able to balance the interests of its different actors and how it can successfully combine economic development with climate mitigation.",13,181,0.4581005586592179,6.128967760565874,0.8495067481393985,0.06680118489360289,0.84,0.8518709677419353,0.7431940986906214,44.75,45.324022346368714,44.667826988594285
Indian climate,Climate impacts on Indian agriculture,"Climate impacts on Indian agriculture: a review of the evidence
Himanshu Thakkar and S. K. Sharma
Climate change is expected to have significant impact on agricultural production in India, but the extent and nature of these impact is not yet clear. This paper reviews the available evidence on climate change impact studies in Indian context. It discusses the challenges in assessing climate impact and the limitations of existing studies. The paper also discuss the institutional issues that need to be addressed to improve the quality of climate-change studies and to ensure that the benefits of adaptation measures reach the intended beneficiaries.
Read more about Climatic impact assessment on India's agricultury: A review
Indian agriculturists need climate information for adaptation
Submitted by SANDRP on Thu, 2010-08-12 17:24
The climate",14,186,0.5503355704697986,6.7177017482561325,0.8806487875436216,0.054919918366489635,0.8879999999999999,0.8867199999999996,0.7746335036126347,62.16992621790985,53.033557046979865,48.49081900320606
Indian climate,Policy storylines in Indian climate politics: opening new political spaces?,"Policy storylines in Indian climate politics: opening new political spaces?
Anna Leidreiter
This paper examines the role of policy story lines in climate change politics. It takes a narrative approach to analyze the politics of climate policy in India. In particular, the paper aims to understand how the narratives of the climate crisis and the need for a low-carbon economy are used to advance different policy agendas. The paper develops the notion of a policy narration, which is a storyline about a specific policy issue that is told to a particular audience in order to persuade them to support a certain policy. These narrations are then used by policy actors to legitimize their policy claims. By examining the use of these narrational tools, this paper illustrates how policy stories can be used strategically to create new policy spaces.
Dive into the research topics of 'Policy storylmes in Indan climate politic: Opening new politcal spaces'. T",15,191,0.5085714285714286,6.727767619564244,0.8690846808357238,0.05836517986886175,0.8571428571428571,0.8479470198675502,0.7572727982898486,50.794242672831686,44.462857142857146,43.22931070605489
Indian climate,"American Indians, climate change, and ethics for a warming world","American Indians, climate change, and ethics for a warming world
Ethics and Climate Change
By: Richard D. White Jr.
This article examines the role of American Indian ethical perspectives in addressing climate-change-related issues. It first provides a brief overview of the history of climate science and the current state of scientific knowledge regarding climate, human impacts, mitigation, adaptation, the ethic of care, ethnographic approaches to ethically informed climate research, American indigenous ethos, traditional knowledge, Native American ethnoecology, tribal sovereignty, federal trust responsibility, treaty rights, environmental justice, cultural sustainability, land management, water rights and management issues, wildlife management and hunting, food security, energy development, economic development and climate miti­gation and adaptation. The article concludes with a discussion of how the American Indigen­ous perspective can be used",16,185,0.6089743589743589,7.606087305741639,0.9017835132453337,0.04478381521431102,0.7800000000000001,0.7842424242424243,0.7722177291798902,45.77043369302679,45.40384615384615,30.476838235294117
Indian climate,Physical and cooking characteristics of two cowpea cultivars grown in temperate Indian climate,"Physical and cooking characteristics of two cowpea cultivars grown in temperate Indian climate
Sonam Dahiya, A. K. Singh, V. S. Sharma, R. Bhatia, Kuldeep Singh Dhillon
Cowpeas (Vigna unguiculata (L.) Walp.) are considered as a good source of protein and are grown under rainfed conditions in tropical and subtropical regions of the world. However, cowpes are also grown as an important crop in the temperately Indian state of Punjab. In this study, two Indian cowpseed cultivar, viz., 'G.P. 291' and 'M. P.11', were compared for their agronomic and quality characteristics under the agro-climatic conditions of tempered Indian region. The results indicated that the two cultivators showed significant differences for all the traits studied. 'GP 190' had the highest seed yield (1.6",17,197,0.6158940397350994,7.568232666571783,0.9033977853686245,0.04433374788630945,0.88,0.8488188976377958,0.8103003801670501,67.43376068376068,69.29139072847683,51.936857876712324
Indian climate,Life cycle cost analysis of HPVT air collector under different Indian climatic conditions,"Life cycle cost analysis of HPVT air collector under different Indian climatic conditions
Ashish Bhardwaj, Shivani Sharma, Amit Kumar, D.S. Rawat, R.K. Singh
The study presents a comparative analysis for the cost-effectiveness of high-performance ventilated thermal collectors (HPVTCs) and low-efficiency flat plate collects (LEFCs). The study was conducted for two Indian cities, viz., New Delhi and Pune, under the same climatological conditions. The performance of the collecting systems was evaluated for three different climates, i.e., hot and dry, hot, and humid, cold and arid. A comparable analysis was carried out for both the cities for a period of 20 years. For the purpose of analysis, the net present value (NPV), internal rate of return (IRR), and payback period (PBP) were calculated for each",18,193,0.5403726708074534,6.856560534280176,0.878872807176848,0.05488751701650058,0.8533333333333334,0.8172262773722634,0.7558087787538752,43.09304789673547,48.95652173913044,39.53033948142208
Indian climate,Evaluation of cooling potential of passive strategies using bioclimatic approach for different Indian climatic zones,"Evaluation of cooling potential of passive strategies using bioclimatic approach for different Indian climatic zones
Nidhi Chandel1,
Santosh Kumar Sharma1 &
Ajay K Chaudhary1
In this study, cool roofs, vegetation and wind catchers were selected as passively cool strategic building components. The aim of this paper is to evaluate the cool potential and energy saving of these passives in different climates of India. In this research, the energy consumption and cool effect of each passivation strategy was evaluated in four climatically different regions of the country: humid subtropical, semi-arid, tropical monsoon and tropical savanna.
The results show that the use of a cool-roof and vegetated roof can reduce the surface temperature of roof by 23.11 °C and 34.79 °D, respectively, which is equivalent to a reduction of 16.45% and a ",19,190,0.5844155844155844,7.252406676228422,0.8933595420719318,0.04874946185071614,0.8666666666666667,0.8538461538461537,0.7854115840077673,57.17703484271407,58.92857142857143,52.13255813953488
Indian climate,Theoretical energy saving analysis of air conditioning system using heat pipe heat exchanger for Indian climatic zones,"Theoretical energy saving analysis of air conditioning system using heat pipe heat exchanger for Indian climatic zones
V.S. Kumar, R. Ramesh, S. Senthilkumar
The present work deals with the theoretical analysis on the energy savings of the air-conditioning systems using a heat-pipe heat exchange. The energy analysis is carried out for the different climates in India. In the present study, a theoretical model is developed to calculate the efficiency of a typical air handling unit (AHU) with heat pipes in an air distribution system. A theoretical study is done to analyze the performance of heat pump heat recovery system (HPHRS) in Indian climate. An HPHRS is a system that recovers heat from the exhaust air of an AHUs and uses it to preheat the fresh air supplied to the AU. To analyze HPHPR system, the temperature profile of exhaust and fresh streams is calculated using the heat balance method. For the Indian conditions, it is observed that the",20,195,0.45251396648044695,6.05422425129068,0.8471413770158551,0.06785112960416154,0.8571428571428571,0.8575483870967742,0.7398552640030037,48.05542746395336,46.960893854748605,44.67673107890499
Indian climate,Dynamic optimization of multi-retrofit building envelope for enhanced energy performance with a case study in hot Indian climate,"Dynamic optimization of multi-retrofit building envelope for enhanced energy performance with a case study in hot Indian climate
The building energy efficiency is one of the major concerns for the sustainable development. The energy consumption in buildings is rising due to the increasing energy demand for heating and cooling. Therefore, the retrofitting of building is considered as one the most effective methods for energy saving. This paper presents the dynamic optimization approach for retrofit of existing building to enhance the energy
efficiency. A case of a 3-story building with an area of 200 m2 is studied. An optimization model is developed to identify the best retro-fit combination for a building which can reduce the total energy use. Different retro fit options are considered in the optimization process to find the optimal combination.
Based on the results, it is found that the building can be retro fitted to save 12.9% of total annual energy cost. It is also found the that optimal retro fitting",21,184,0.48633879781420764,6.579069311495698,0.8616274692051717,0.06116045178740871,0.8742857142857143,0.8598742138364781,0.7426550095913109,51.57782240316901,51.595628415300546,47.85139692927259
Indian climate,A novel study for determining early life degradation of multi-crystalline-silicon photovoltaic modules observed in western Himalayan Indian climatic conditions,"A novel study for determining early life degradation of multi-crystalline-silicon photovoltaic modules observed in western Himalayan Indian climatic conditions
A. K. Singh; Kuldeep Kumar; S. P. Sharma; B. N. Srivastava; A. Gupta
This paper presents a novel technique for assessing the deleterious effects of climates on the performance of crystals in a photodetector. The solar cell is a basic element of a solar power system. It is the only element that converts solar energy into electricity. In this paper, we have investigated the influence of temperature and relative humidity on solar modules. This study is based on a multi crystal solar module and is carried out in the laboratory and field conditions. To determine the effect of the environment on these solar cells, the temperature, relative-humid-ity, and solar radiation are measured in different locations. A solar panel is placed in these locations and its performance is evaluated. Experimental results show that the relative performance deter",22,191,0.5277777777777778,7.080881928749334,0.8769333199485156,0.05456843010013422,0.8285714285714284,0.8330769230769233,0.786798288912928,52.123115815288486,55.15555555555556,42.53000652315721
Indian climate,Performance analysis of a 10 MWp utility scale grid-connected canal-top photovoltaic power plant under Indian climatic conditions,"Performance analysis of a 10 MWp utility scale grid-connected canal-top photovoltaic power plant under Indian climatic conditions
R. Venkataraman, S. Mohanraj, A. J. Mathew
In the last few years, the photovaltaic (PV) industry has witnessed a tremendous growth in India. The Indian government has set a target of 22 GW of grid connected PV power plants by 31st March 017. A 6 MWe grid interconnected Patch Canal Top Panel (CTP) solar power station is being installed in the north Indian state of Rajasthan. This paper presents the performance analysis and evaluation of the solar PCP system in terms of power generation, efficiency and other parameters. In this study, a PVC 540 Wp solar panel is used to generate electricity from sunlight. For the purpose of analysis, 4360 such panels are arranged in a linear row and connected to a grid inverter",23,191,0.6172839506172839,7.856742013183862,0.9051760168346263,0.0429161976910133,0.9066666666666666,0.8971014492753621,0.8243713055804006,71.27731035875345,77.91975308641975,69.77159636271786
Indian climate,Rain drop size distribution model for Indian climate,"Rain drop size distribution model for Indian climate
A Rain Drop Size Distribution (RDSD) model is developed for the Indian Climate. The model has been developed based on the statistical approach. Statistical approach is used to calculate the probability distribution of raindrop size. This probability density function is then used for determining the rainfall intensity for different raining periods. Rainfall intensity is calculated based upon the maximum rainedrop diameter. It is found that the model gives a good prediction for rainy days and rainstorms.
Author(s): A.K. Singh, S. Kumar, A K Singh
Source: Current Science
Rainfall, Rain, India, Climatology, Statistics",24,200,0.5916666666666667,6.4813835971444655,0.8903785334915777,0.052723381723841965,0.8200000000000001,0.8016666666666669,0.7756392972150862,31.537451107260026,41.483333333333334,34.97198275862069
Indian climate,Physicochemical and functional properties of two cowpea cultivars grown in temperate Indian climate,"Physicochemical and functional properties of two cowpea cultivars grown in temperate Indian climate
Authors: Kumar, A. | Kaushik, S.
Affiliations: Division of Plant Physiology, Indian Agricultural Research Institute, New Delhi, India
Abstract: The physico-chemico properties and the functional characteristics of cow pea (Vigna unguiculata (L.) Walp.) cultivar ‘Choudhary’ and ‘Kalyan’ were studied. The seed of both cultivates contained 22.8 and 19.3% protein, 3.7 and4.5% fat and oil, respectively. Protein content of the seeds was higher in ‘Cowpeas’. Both the cultivares contained higher amounts of ash (6.2 and6%) and fibre (1.9 and1%) than the recommended levels. Seed of ‘choudary cultivare’",25,183,0.5827338129496403,6.870330330407765,0.8905608205096683,0.05106785985675675,0.8320000000000001,0.8299130434782611,0.7781568083279985,40.685528412367916,55.94244604316547,46.377884615384616
Indian climate,Sufferer and cause: Indian livestock and climate change,"Sufferer and cause: Indian livestock and climate change
Adaptation to climate variability and change is a key challenge for the livelihoods of smallholder livestoock farmers in India. In this paper, we investigate the drivers of adaptation and the associated costs and benefits. We use a combination of a survey of 1500 households, qualitative interviews and a case study to explore the impacts and adaptive responses to changes in climate in the state of Karnataka, India, and to identify barriers and facilitators to adaptation. Our results suggest that livetsock farming in Katakata is resilient to short-term climate shocks, but that climate changes are reducing the adaptability of livelstock farms. The poorest livstock households are the least adaptable, while the richest are able to adapt to a wider range of climate conditions. Farmers are",26,180,0.5510204081632653,6.680767400622813,0.8805747955226868,0.05510277731949638,0.8400000000000001,0.8273170731707314,0.738536507932946,49.75457170356112,42.29931972789116,42.087337093950595
Indian climate,High-resolution climate change scenarios for India for the 21st century,"High-resolution climate change scenarios for India for the 21st century
High-Resolution Climate Change Scenarios for 100 years: India
The Indian Institute of Tropical Meteorology (IITM) has released high-quality climate projections for future climate scenarios in India. The prognosis is based on global climate models.
According to the report, the annual average temperature will increase by 0.7 degrees Celsius by the end of the century. There will be a 40% increase in the frequency of hot days. In the coastal areas of India, sea levels will rise by about 50 cm by end 90th century, and in some parts of coasts, it will exceed 70 cms. It will also increase the number of days with heavy rainfall. These are the most likely climate changes. But there will always be uncertainty about the future. This uncertainty can be reduced by using",27,186,0.5426829268292683,6.94973240404297,0.8801478299985921,0.05411314667038632,0.8066666666666666,0.8460000000000004,0.7760092409161238,54.666666666666664,50.05487804878049,49.827768945416004
Indian climate,Climate profile of India,"Climate profile of India
The climate of the Indian subcontinent is generally tropical with a monsoon type of rainfall pattern. The climate is dominated by the large landmass of Asia and the surrounding oceanic bodies. India is located in the Northern Hemisphere and its climate can be classified as having a tropical mono-modal climate.
India has three seasons- the summer, the monetary and winter. Summer starts from the month of March and lasts till the end of June. Monsoons start in June and continue till September. Winter season starts in November and ends in February. Indian climate varies from region to region. In general, Indian winters are cool and dry, summers are hot and humid and monseys are wet. However, it is important to note that the climate in India varises from one region of a country to another. For example, in",28,184,0.4906832298136646,6.226072209288895,0.8598898136461104,0.06348946143672439,0.7866666666666666,0.7927007299270081,0.720199740998017,34.97672913877733,36.21739130434783,35.09791929382094
Indian climate,TRNSYS simulation of flat plate solar collector based water heating system in Indian climatic condition,"TRNSYS simulation of flat plate solar collector based water heating system in Indian climatic condition
The objective of this paper is to develop a TRNsYS model for flat-plate solar thermal collectors for water and space heaters. The TRnsYS is a general purpose simulation tool for building energy performance analysis. TRnSys is widely used for energy simulation in building design and energy auditing. In this study, TRansys model has been developed for a solar water collecting system for space and water preheating. This model is designed to simulate a flat solar panel collecter system with an air-based thermal storage tank. It has a capacity of 100kW. A TRANsYs model of a 250m2 flat panel solar system has also been constructed for the Indian climate conditions.
Author(s): S. Sridhar, M. R. J. Prabhu, A. Kumar",29,194,0.5167785234899329,6.308085787996612,0.8680759457175977,0.060705359775158986,0.8799999999999999,0.8822399999999995,0.7810713484656692,56.748499853369125,55.49664429530201,44.46439393939394
Indian climate,Sino–Indian Climate Cooperation: implications for the international climate change regime,"Sino–Indian Climate Cooperation: implications for the international climate change regime
Sino-India Clim...
In this article, the author explores the implication of the SINO-INDIA climate cooperation for climate negotiations in the context of UNFCCC. The author argues that the climate diplomacy between the two countries has the potential to influence the global climate policy discourse and contribute to the multilateral climate regime.
Author: Ms. Aditi Kapoor
Source: Third World Quarterly
Topics: Climatology, International Relations, India, Sustainable Development",30,199,0.6224489795918368,6.161930521768485,0.896598260139737,0.05192867907994961,0.7866666666666667,0.794054054054054,0.7517053306159472,41.92725173210162,43.724489795918366,35.2125
Indian climate,Climate change and its impact on agricultural productivity in India,"Climate change and its impact on agricultural productivity in India
The agriculture sector is the backbone of the Indian economy. The sector contributes about 17% to the Gross Domestic Product (GDP) and 45% of total employment in the country. India is a food-deficit country and is dependent on imports for meeting its food requirements. However, in recent years, India has been able to meet its own food requirement. This achievement has come about due to a number of factors including the Green Revolution, the introduction of new crops, and improved farming practices.
However, with climate change, it is expected that the agriculturally productive areas of India will be shifted towards the north and east. Thus, there will likely be a decrease in agriculturable land in western and southern India. As a result, agriculturer productivty is likely to decline in these regions. In addition, rainfall is also likely t o decrease, which will further impact agriculturre",31,199,0.5580110497237569,7.50727087709638,0.8877797734776209,0.049706024485297436,0.88,0.8545222929936311,0.7855680576976957,58.115196078431374,57.43646408839779,53.410185185185185
Indian climate,The impact of climate change on Indian agriculture,"The impact of climate change on Indian agriculture
The Indian government has set up a National Task Force on Climate Change to examine the impacts of global warming on agricultural productivity and food security in India. The Taskforce has submitted its report to the Ministry of Environment and Forests.
Agriculture is the backbone of the Indian economy. It accounts for about 18 percent of India's GDP and employs about half of its workforce. Agriculture in the country is dominated by small and marginal farmers. About 80 percent farms in rural India are less than 2 hectares. These farmer families are highly vulnerable to climate variability and climate extremes. Climatic conditions such as temperature, rainfall, humidity, wind, solar radiation, etc., are the major factors that influence the growth and yield of agriculturally important crops",32,181,0.62,7.593418202627852,0.9045957702197479,0.04384201691139228,0.86,0.8552380952380955,0.7994635270077629,63.90532544378698,61.486666666666665,52.07699275362319
Indian climate,Calibrated simulation for estimating energy savings by the use of cool roof in five Indian climatic zones,"Calibrated simulation for estimating energy savings by the use of cool roof in five Indian climatic zones
Saroj Kumar Panda
Panda, S.K., 2017. Calibration and validation of a simulation model for energy saving by cooler roofs in Indian climate. IOP Conf. Ser. Earth Environ. Sci. 70, 022104.
The study was carried out to validate and calibrate the model and to estimate energy consumption by using cooling roof. The model was calibration by applying different thermal parameters and then it was validated by comparing the predicted results with the observed results. In this study, the cool-roofs were considered as a passive cool system. A detailed energy balance of the building was performed for the estimation of energy demand. For the calibratio...
Energy efficiency of residential buildings: a review
H.A. Al-Mashhadani, M.R",33,186,0.5095541401273885,6.384695075740977,0.8666561720632209,0.06072400794384245,0.84,0.8243609022556394,0.7553373114716517,45.02626105044202,43.00636942675159,39.657830508474575
